,sa_temp,sa_humidity,sa_btu,sa_fan_speed,sa_flow,cooling_coil_temp,heating_coil_temp,ma_temp,ma_humidity,ma_btu,ra_temp,ra_fan_speed,ra_flow,ra_damper_position,ea_damper_position,oa_temp,oa_humidity,oa_btu,oa_damper_position,outdoor_air_flow,id
19,58.333333333333286,40.0,-19.68,20.0,13120.0,63.92513578614234,65.0,79.04692479208563,40.0,-19.68,59.983890923335075,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
20,58.24999999999995,40.0,-19.68,20.0,13120.0,63.86838442828092,65.0,79.04685194873024,40.0,-19.68,59.98228546877643,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
21,58.166666666666615,40.0,-19.68,20.0,13120.0,63.81136725066477,65.0,79.04677549851316,40.0,-19.68,59.98060434025596,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
22,58.08333333333328,40.0,-19.68,20.0,13120.0,63.754086911491456,65.0,79.04669544477409,40.0,-19.68,59.97884760784214,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
23,57.99999999999994,40.0,-19.68,20.0,13120.0,63.69654604237654,65.0,79.04661179084962,40.0,-19.68,59.97701534153858,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
24,57.91666666666661,40.0,-19.68,20.0,13120.0,63.63874724861944,65.0,79.04652454007326,40.0,-19.68,59.97510761128407,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
25,57.83333333333327,40.0,-19.68,20.0,13120.0,63.58069310946658,65.0,79.04643369577543,40.0,-19.68,59.973124486952635,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
26,57.749999999999936,40.0,-19.68,20.0,13120.0,63.52238617837191,65.0,79.04633926128345,40.0,-19.68,59.971066038353605,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
27,57.6666666666666,40.0,-19.68,20.0,13120.0,63.46382898325486,65.0,79.0462412399216,40.0,-19.68,59.96893233523167,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
28,57.583333333333265,40.0,-19.68,20.0,13120.0,63.40502402675564,65.0,79.04613963501103,40.0,-19.68,59.96672344726695,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
29,57.49999999999993,40.0,-19.68,20.0,13120.0,63.34597378648808,65.0,79.04603444986985,40.0,-19.68,59.96443944407503,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
30,57.41666666666659,40.0,-19.68,20.0,13120.0,63.28668071528987,65.0,79.0459256878131,40.0,-19.68,59.96208039520706,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
31,57.33333333333326,40.0,-19.68,20.0,13120.0,63.227147241470306,65.0,79.04581335215272,40.0,-19.68,59.95964637014978,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
32,57.24999999999992,40.0,-19.68,20.0,13120.0,63.1673757690556,65.0,79.04569744619761,40.0,-19.68,59.95713743832556,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
33,57.166666666666586,40.0,-19.68,20.0,13120.0,63.10736867803171,65.0,79.0455779732536,40.0,-19.68,59.95455366909254,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
34,57.08333333333325,40.0,-19.68,20.0,13120.0,63.047128324584726,65.0,79.04545493662346,40.0,-19.68,59.951895131744614,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
35,56.999999999999915,40.0,-19.68,20.0,13120.0,62.98665704133888,65.0,79.04532833960688,40.0,-19.68,59.949161895511516,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
36,56.91666666666658,40.0,-19.68,20.0,13120.0,62.92595713759216,65.0,79.04519818550054,40.0,-19.68,59.94635402955888,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
37,56.83333333333324,40.0,-19.68,20.0,13120.0,62.865030899549566,65.0,79.04506447759803,40.0,-19.68,59.9434716029883,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
38,56.74999999999991,40.0,-19.68,20.0,13120.0,62.80388059055407,65.0,79.04492721918992,40.0,-19.68,59.94051468483739,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
39,56.66666666666657,40.0,-19.68,20.0,13120.0,62.742508451315196,65.0,79.04478641356368,40.0,-19.68,59.93748334407982,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
40,56.583333333333236,40.0,-19.68,20.0,13120.0,62.68091670013538,65.0,79.0446420640038,40.0,-19.68,59.934377649625425,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
41,56.4999999999999,40.0,-19.68,20.0,13120.0,62.61910753313402,65.0,79.04449417379169,40.0,-19.68,59.931197670320216,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
42,56.416666666666565,40.0,-19.68,20.0,13120.0,62.557083124469344,65.0,79.04434274620573,40.0,-19.68,59.92794347494646,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
43,56.33333333333323,40.0,-19.68,20.0,13120.0,62.49484562655798,65.0,79.04418778452126,40.0,-19.68,59.92461513222273,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
44,56.24999999999989,40.0,-19.68,20.0,13120.0,62.432397170292404,65.0,79.0440292920106,40.0,-19.68,59.921212710804014,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
45,56.16666666666656,40.0,-19.68,20.0,13120.0,62.36973986525614,65.0,79.04386727194304,40.0,-19.68,59.91773627928166,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
46,56.08333333333322,40.0,-19.68,20.0,13120.0,62.30687579993691,65.0,79.04370172758483,40.0,-19.68,59.91418590618357,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
47,55.999999999999886,40.0,-19.68,20.0,13120.0,62.24380704193754,65.0,79.04353266219921,40.0,-19.68,59.91056165997414,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
48,55.91666666666655,40.0,-19.68,20.0,13120.0,62.180535638184836,65.0,79.04336007904638,40.0,-19.68,59.906863609054405,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
49,55.833333333333215,40.0,-19.68,20.0,13120.0,62.11706361513632,65.0,79.04318398138354,40.0,-19.68,59.90309182176207,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
50,55.74999999999988,40.0,-19.68,20.0,13120.0,62.05339297898495,65.0,79.04300437246486,40.0,-19.68,59.89924636637155,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
51,55.66666666666654,40.0,-19.68,20.0,13120.0,61.98952571586177,65.0,79.0428212555415,40.0,-19.68,59.89532731109404,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
52,55.58333333333321,40.0,-19.68,20.0,13120.0,61.92546379203648,65.0,79.04263463386161,40.0,-19.68,59.8913347240776,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
53,55.49999999999987,40.0,-19.68,20.0,13120.0,61.86120915411612,65.0,79.04244451067035,40.0,-19.68,59.88726867340714,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
54,55.416666666666536,40.0,-19.68,20.0,13120.0,61.79676372924162,65.0,79.04225088920985,40.0,-19.68,59.88312922710461,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
55,55.3333333333332,40.0,-19.68,20.0,13120.0,61.73212942528254,65.0,79.04205377271927,40.0,-19.68,59.87891645312889,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
56,55.249999999999865,40.0,-19.68,20.0,13120.0,61.66730813102971,65.0,79.04185316443471,40.0,-19.68,59.874630419376,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
57,55.16666666666653,40.0,-19.68,20.0,13120.0,61.60230171638608,65.0,79.04164906758933,40.0,-19.68,59.87027119367904,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
58,55.083333333333194,40.0,-19.68,20.0,13120.0,61.53711203255555,65.0,79.04144148541329,40.0,-19.68,59.865838843808355,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
59,54.99999999999986,40.0,-19.68,20.0,13120.0,61.47174091222999,65.0,79.04123042113373,40.0,-19.68,59.861333437471494,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
60,54.91666666666652,40.0,-19.68,20.0,13120.0,61.406190169774355,65.0,79.04101587797483,40.0,-19.68,59.85675504231333,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
61,54.83333333333319,40.0,-19.68,20.0,13120.0,61.34046160140994,65.0,79.04079785915778,40.0,-19.68,59.85212541268371,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
62,54.74999999999985,40.0,-19.68,20.0,13120.0,61.27455698539584,65.0,79.04057740060398,40.0,-19.68,59.847495783054086,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
63,54.666666666666515,40.0,-19.68,20.0,13120.0,61.20847808220854,65.0,79.0403569420502,40.0,-19.68,59.84286615342446,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
64,54.58333333333318,40.0,-19.68,20.0,13120.0,61.14222663471979,65.0,79.0401364834964,40.0,-19.68,59.83823652379484,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
65,54.499999999999844,40.0,-19.68,20.0,13120.0,61.075804368372594,65.0,79.03991602494261,40.0,-19.68,59.83360689416521,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
66,54.41666666666651,40.0,-19.68,20.0,13120.0,61.00921299135553,65.0,79.03969556638881,40.0,-19.68,59.82897726453558,20.0,6720.0,20.0,80.0,80.0,40.0,0.0,80.0,12495.238095238095,airunit-257c9cb1-9ab8-4215-a642-4cd8cc622792
